Gene	class
Tb927.10.6310	0
Tb927.10.6380	0
Tb927.10.6390	0
Tb927.10.640	0
Tb927.10.6450	0
Tb927.10.6470	0
Tb927.10.6540	0
Tb927.10.6580	0
Tb927.10.660	0
Tb927.10.6600	0
Tb927.10.6620	0
Tb927.10.6630	0
Tb927.10.6650	0
Tb927.10.6670	0
Tb927.10.6680	0
Tb927.10.6690	0
Tb927.10.670	0
Tb927.10.6780	0
Tb927.10.680	0
Tb927.10.6800	0
Tb927.10.6810	0
Tb927.10.6820	0
Tb927.10.6840	0
Tb927.10.6850	0
Tb927.10.6870	0
Tb927.10.690	0
Tb927.10.6950	0
Tb927.10.6970	0
Tb927.10.6980	0
Tb927.10.700	0
Tb927.10.7000	0
Tb927.10.7020	0
Tb927.10.7040	0
Tb927.10.7080	0
Tb927.10.7100	0
Tb927.10.7110	0
Tb927.10.7130	0
Tb927.10.7180	0
Tb927.10.7190	0
Tb927.10.7250	0
Tb927.10.7260	0
Tb927.10.7270	0
Tb927.10.7310	0
Tb927.10.7320	0
Tb927.10.7370	0
Tb927.10.740	0
Tb927.10.7420	0
Tb927.10.750	0
Tb927.10.7510	0
Tb927.10.7520	0
Tb927.10.7530	0
Tb927.10.7550	0
Tb927.10.7560	0
Tb927.10.7580	0
Tb927.10.7610	0
Tb927.10.7650	0
Tb927.10.7670	0
Tb927.10.7700	0
Tb927.10.7730	0
Tb927.10.7770	0
Tb927.10.7780	0
Tb927.10.7820	0
Tb927.10.7830	0
Tb927.10.7870	0
Tb927.10.790	0
Tb927.10.7940	0
Tb927.10.7970	0
Tb927.10.7980	0
Tb927.10.800	0
Tb927.10.8020	0
Tb927.10.8050	0
Tb927.10.8070	0
Tb927.10.8080	0
Tb927.10.810	0
Tb927.10.8100	0
Tb927.10.8120	0
Tb927.10.8140	0
Tb927.10.8150	0
Tb927.10.8180	0
Tb927.10.8200	0
Tb927.10.8210	0
Tb927.10.8230	0
Tb927.10.8340	0
Tb927.10.8380	0
Tb927.10.8400	0
Tb927.10.8410	0
Tb927.10.8440	0
Tb927.10.8560	0
Tb927.10.8570	0
Tb927.10.8580	0
Tb927.10.8620	0
Tb927.10.8630	0
Tb927.10.8660	0
Tb927.10.8670	0
Tb927.10.8680	0
Tb927.10.8690	0
Tb927.10.8750	0
Tb927.10.8800	0
Tb927.10.8810	0
Tb927.10.8850	0
Tb927.10.8860	0
Tb927.10.8870	0
Tb927.10.8880	0
Tb927.10.8890	0
Tb927.10.8900	0
Tb927.10.8930	0
Tb927.10.8960	0
Tb927.10.9000	0
Tb927.10.9020	0
Tb927.10.9030	0
Tb927.10.9040	0
Tb927.10.9050	0
Tb927.10.9070	0
Tb927.10.9080	0
Tb927.10.9120	0
Tb927.10.9140	0
Tb927.10.9170	0
Tb927.10.9180	0
Tb927.10.9200	0
Tb927.10.9220	0
Tb927.10.9230	0
Tb927.10.9300	0
Tb927.10.9310	0
Tb927.10.9320	0
Tb927.10.9330	0
Tb927.10.9350	0
Tb927.10.9360	0
Tb927.10.9390	0
Tb927.10.940	0
Tb927.10.9410	0
Tb927.10.9460	0
Tb927.10.9490	0
Tb927.10.950	0
Tb927.10.9510	0
Tb927.10.9520	0
Tb927.10.9550	0
Tb927.10.960	0
Tb927.10.9630	0
Tb927.10.9680	0
Tb927.10.9690	0
Tb927.10.9730	0
Tb927.10.9750	0
Tb927.10.980	0
Tb927.10.9810	0
Tb927.10.9930	0
Tb927.10.9940	0
Tb927.10.9950	0
Tb927.10.9960	0
Tb927.10.9990	0
Tb927.2.1380	0
Tb927.2.1470	0
Tb927.2.150	0
Tb927.2.170	0
Tb927.2.1760	0
Tb927.2.1790	0
Tb927.2.1860	0
Tb927.2.2140	0
Tb927.2.2180	0
Tb927.2.2220	0
Tb927.2.2260	0
Tb927.2.2270	0
Tb927.2.2340	0
Tb927.2.2360	0
Tb927.2.2380	0
Tb927.2.2390	0
Tb927.2.2430	0
Tb927.2.2450	0
Tb927.2.2470	0
Tb927.2.2510	0
Tb927.2.2530	0
Tb927.2.2540	0
Tb927.2.2550	0
Tb927.2.2570	0
Tb927.2.2580	0
Tb927.2.2590	0
Tb927.2.2770	0
Tb927.2.2830	0
Tb927.2.2900	0
Tb927.2.2950	0
Tb927.2.2970	0
Tb927.2.2990	0
Tb927.2.3030	0
Tb927.2.3180	0
Tb927.2.3270	0
Tb927.2.3330	0
Tb927.2.3400	0
Tb927.2.3420	0
Tb927.2.3440	0
Tb927.2.3580	0
Tb927.2.3610	0
Tb927.2.3750	0
Tb927.2.3800	0
Tb927.2.3910	0
Tb927.2.3970	0
Tb927.2.3990	0
Tb927.2.4050	0
Tb927.2.4130	0
Tb927.2.4160	0
Tb927.2.4200	0
Tb927.2.4240	0
Tb927.2.4380	0
Tb927.2.4390	0
Tb927.2.4420	0
Tb927.2.4445	0
Tb927.2.4460	0
Tb927.2.4470	0
Tb927.2.4560	0
Tb927.2.4580	0
Tb927.2.4590	0
Tb927.2.4670	0
Tb927.2.4750	0
Tb927.2.4760	0
Tb927.2.4830	0
Tb927.2.4870	0
Tb927.2.4920	0
Tb927.2.4950	0
Tb927.2.4980	0
Tb927.2.4990	0
Tb927.2.5040	0
Tb927.2.5080	0
Tb927.2.5140	0
Tb927.2.5180	0
Tb927.2.5200	0
Tb927.2.5210	0
Tb927.2.5260	0
Tb927.2.5280	0
Tb927.2.5290	0
Tb927.2.5650	0
Tb927.2.5660	0
Tb927.2.5720	0
Tb927.2.5750	0
Tb927.2.5760	0
Tb927.2.5800	0
Tb927.2.5820	0
Tb927.2.5830	0
Tb927.2.5860	0
Tb927.2.5870	0
Tb927.2.5890	0
Tb927.2.5900	0
Tb927.2.5980	0
Tb927.2.6080	0
Tb927.2.6130	0
Tb927.2.6150	0
Tb927.2.6180	0
Tb927.2.6200	0
Tb927.2.6220	0
Tb927.2.690	0
Tb927.2.900	0
Tb927.2.950	0
Tb927.2.960	0
Tb927.3.1010	0
Tb927.3.1090	0
Tb927.3.1100	0
Tb927.3.1160	0
Tb927.3.1170	0
Tb927.3.1200	0
Tb927.3.1230	0
Tb927.3.1280	0
Tb927.3.1320	0
Tb927.3.1330	0
Tb927.3.1340	0
Tb927.3.1360	0
Tb927.3.1400	0
Tb927.3.1410	0
Tb927.3.1420	0
Tb927.3.1430	0
Tb927.3.1460	0
Tb927.3.1550	0
Tb927.3.1570	0
Tb927.3.1600	0
Tb927.3.1690	0
Tb927.3.1710	0
Tb927.3.1740	0
Tb927.3.1760	0
Tb927.3.1800	0
Tb927.3.1830	0
Tb927.3.1850	0
Tb927.3.1870	0
Tb927.3.1880	0
Tb927.3.1890	0
Tb927.3.1900	0
Tb927.3.1970	0
Tb927.3.1980	0
Tb927.3.2030	0
Tb927.3.2040	0
Tb927.3.2060	0
Tb927.3.2080	0
Tb927.3.2130	0
Tb927.3.2150	0
Tb927.3.2180	0
Tb927.3.2190	0
Tb927.3.2210	0
Tb927.3.2220	0
Tb927.3.2280	0
Tb927.3.2290	0
Tb927.3.2320	0
Tb927.3.2330	0
Tb927.3.2360	0
Tb927.3.2370	0
Tb927.3.2380	0
Tb927.3.2390	0
Tb927.3.2400	0
Tb927.3.2450	0
Tb927.3.2470	0
Tb927.3.2480	0
Tb927.3.2500	0
Tb927.3.2610	0
Tb927.3.2620	0
Tb927.3.2640	0
Tb927.3.2660	0
Tb927.3.2680	0
Tb927.3.2690	0
Tb927.3.2700	0
Tb927.3.2710	0
Tb927.3.2740	0
Tb927.3.2800	0
Tb927.3.2820	0
Tb927.3.2840	0
Tb927.3.2860	0
Tb927.3.2870	0
Tb927.3.2920	0
Tb927.3.2930	0
Tb927.3.2960	0
Tb927.3.2970	0
Tb927.3.3010	0
Tb927.3.3040	0
Tb927.3.3050	0
Tb927.3.3060	0
Tb927.3.3070	0
Tb927.3.3080	0
Tb927.3.3090	0
Tb927.3.3120	0
Tb927.3.3130	0
Tb927.3.3140	0
Tb927.3.3150	0
Tb927.3.3160	0
Tb927.3.3190	0
Tb927.3.3200	0
Tb927.3.3280	0
Tb927.3.3290	0
Tb927.3.3330	0
Tb927.3.3340	0
Tb927.3.3360	0
Tb927.3.3380	0
Tb927.3.3430	0
Tb927.3.3440	0
Tb927.3.3460	0
Tb927.3.3480	0
Tb927.3.3500	0
Tb927.3.3510	0
Tb927.3.3580	0
Tb927.3.3620	0
Tb927.3.3640	0
Tb927.3.3730	0
Tb927.3.3740	0
Tb927.3.3750	0
Tb927.3.3760	0
Tb927.3.3800	0
Tb927.3.3820	0
Tb927.3.3830	0
Tb927.3.3840	0
Tb927.3.3860	0
Tb927.3.3890	0
Tb927.3.3930	0
Tb927.3.3950	0
Tb927.3.3980	0
Tb927.3.4000	0
Tb927.3.4010	0
Tb927.3.4040	0
Tb927.3.4050	0
Tb927.3.4060	0
Tb927.3.4120	0
Tb927.3.4130	0
Tb927.3.4150	0
Tb927.3.4160	0
Tb927.3.4170	0
Tb927.3.4180	0
Tb927.3.4190	0
Tb927.3.4200	0
Tb927.3.4220	0
Tb927.3.4230	0
Tb927.3.4270	0
Tb927.3.4280	0
Tb927.3.4410	0
Tb927.3.4430	0
Tb927.3.4440	0
Tb927.3.4450	0
Tb927.3.4460	0
Tb927.3.4470	0
Tb927.3.4480	0
Tb927.3.4490	0
Tb927.3.4520	0
Tb927.3.4530	0
Tb927.3.4550	0
Tb927.3.4560	0
Tb927.3.4570	0
Tb927.3.4600	0
Tb927.3.4610	0
Tb927.3.4650	0
Tb927.3.4660	0
Tb927.3.4700	0
Tb927.3.4710	0
Tb927.3.4740	0
Tb927.3.4750	0
Tb927.3.4800	0
Tb927.3.4860	0
Tb927.3.4880	0
Tb927.3.4900	0
Tb927.3.4930	0
Tb927.3.4940	0
Tb927.3.4950	0
Tb927.3.4960	0
Tb927.3.4990	0
Tb927.3.5000	0
Tb927.3.5020	0
Tb927.3.5080	0
Tb927.3.510	0
Tb927.3.5120	0
Tb927.3.5140	0
Tb927.3.5160	0
Tb927.3.5220	0
Tb927.3.5230	0
Tb927.3.5290	0
Tb927.3.5320	0
Tb927.3.5330	0
Tb927.3.5340	0
Tb927.3.5350	0
Tb927.3.5370	0
Tb927.3.5380	0
Tb927.3.5390	0
Tb927.3.5400	0
Tb927.3.5410	0
Tb927.3.5460	0
Tb927.3.5470	0
Tb927.3.5510	0
Tb927.3.5610	0
Tb927.3.5640	0
Tb927.3.5650	0
Tb927.3.5670	0
Tb927.3.5700	0
Tb927.3.5780	0
Tb927.3.600	0
Tb927.3.650	0
Tb927.3.660	0
Tb927.3.710	0
Tb927.3.730	0
Tb927.3.770	0
Tb927.3.830	0
Tb927.3.850	0
Tb927.3.890	0
Tb927.3.910	0
Tb927.3.990	0
Tb927.4.1000	0
Tb927.4.1020	0
Tb927.4.1050	0
Tb927.4.1060	0
Tb927.4.1120	0
Tb927.4.1130	0
Tb927.4.1140	0
Tb927.4.1150	0
Tb927.4.1170	0
Tb927.4.120	0
Tb927.4.1260	0
Tb927.4.1290	0
Tb927.4.1360	0
Tb927.4.1370	0
Tb927.4.1380	0
Tb927.4.1390	0
Tb927.4.1400	0
Tb927.4.1420	0
Tb927.4.1440	0
Tb927.4.1450	0
Tb927.4.1460	0
Tb927.4.1480	0
Tb927.4.1490	0
Tb927.4.150	0
Tb927.4.1510	0
Tb927.4.1560	0
Tb927.4.1590	0
Tb927.4.1600	0
Tb927.4.1670	0
Tb927.4.1690	0
Tb927.4.170	0
Tb927.4.1700	0
Tb927.4.1710	0
Tb927.4.1720	0
Tb927.4.1750	0
Tb927.4.1760	0
Tb927.4.1770	0
Tb927.4.1780	0
Tb927.4.1810	0
Tb927.4.1820	0
Tb927.4.1870	0
Tb927.4.1890	0
Tb927.4.1940	0
Tb927.4.1950	0
Tb927.4.1970	0
Tb927.4.1980	0
Tb927.4.2020	0
Tb927.4.2090	0
Tb927.4.2100	0
Tb927.4.2120	0
Tb927.4.2130	0
Tb927.4.2190	0
Tb927.4.2210	0
Tb927.4.2230	0
Tb927.4.2290	0
Tb927.4.2300	0
Tb927.4.2330	0
Tb927.4.2350	0
Tb927.4.2370	0
Tb927.4.2390	0
Tb927.4.2410	0
Tb927.4.2420	0
Tb927.4.2430	0
Tb927.4.2460	0
Tb927.4.2470	0
Tb927.4.2480	0
Tb927.4.2490	0
Tb927.4.2510	0
Tb927.4.2560	0
Tb927.4.2590	0
Tb927.4.2600	0
Tb927.4.2660	0
Tb927.4.2670	0
Tb927.4.2680	0
Tb927.4.2710	0
Tb927.4.2730	0
Tb927.4.2740	0
Tb927.4.2770	0
Tb927.4.2780	0
Tb927.4.2800	0
Tb927.4.2920	0
Tb927.4.2950	0
Tb927.4.2960	0
Tb927.4.2970	0
Tb927.4.3000	0
Tb927.4.3010	0
Tb927.4.3030	0
Tb927.4.3080	0
Tb927.4.3090	0
Tb927.4.3100	0
Tb927.4.3110	0
Tb927.4.3150	0
Tb927.4.3160	0
Tb927.4.3170	0
Tb927.4.3180	0
Tb927.4.3220	0
Tb927.4.3230	0
Tb927.4.3290	0
Tb927.4.3300	0
Tb927.4.3320	0
Tb927.4.3340	0
Tb927.4.3360	0
Tb927.4.3390	0
Tb927.4.340	0
Tb927.4.3420	0
Tb927.4.3440	0
Tb927.4.3450	0
Tb927.4.3460	0
Tb927.4.350	0
Tb927.4.3530	0
Tb927.4.3540	0
Tb927.4.360	0
Tb927.4.3620	0
Tb927.4.3650	0
Tb927.4.3670	0
Tb927.4.3680	0
Tb927.4.3690	0
Tb927.4.3710	0
Tb927.4.3760	0
Tb927.4.3770	0
Tb927.4.380	0
Tb927.4.3800	0
Tb927.4.3820	0
Tb927.4.390	0
Tb927.4.3930	0
Tb927.4.3940	0
Tb927.4.3970	0
Tb927.4.3980	0
Tb927.4.3990	0
Tb927.4.4020	0
Tb927.4.4040	0
Tb927.4.4050	0
Tb927.4.4060	0
Tb927.4.4070	0
Tb927.4.4090	0
Tb927.4.4120	0
Tb927.4.4140	0
Tb927.4.4200	0
Tb927.4.4210	0
Tb927.4.4230	0
Tb927.4.4240	0
Tb927.4.4250	0
Tb927.4.4300	0
Tb927.4.4330	0
Tb927.4.4350	0
Tb927.4.4360	0
Tb927.4.4370	0
Tb927.4.4400	0
Tb927.4.4480	0
Tb927.4.4490	0
Tb927.4.4500	0
Tb927.4.4510	0
Tb927.4.4580	0
Tb927.4.460	0
Tb927.4.4600	0
Tb927.4.4610	0
Tb927.4.4630	0
Tb927.4.4640	0
Tb927.4.4660	0
Tb927.4.4680	0
Tb927.4.4690	0
Tb927.4.4700	0
Tb927.4.4710	0
Tb927.4.4720	0
Tb927.4.4770	0
Tb927.4.480	0
Tb927.4.4810	0
Tb927.4.4890	0
Tb927.4.4950	0
Tb927.4.4960	0
Tb927.4.5000	0
Tb927.4.5010	0
Tb927.4.5030	0
Tb927.4.5040	0
Tb927.4.5070	0
Tb927.4.5080	0
Tb927.4.5100	0
Tb927.4.5120	0
Tb927.4.5140	0
Tb927.4.5150	0
Tb927.4.5170	0
Tb927.4.5240	0
Tb927.4.5320	0
Tb927.4.5330	0
Tb927.4.550	0
Tb927.4.590	0
Tb927.4.610	0
Tb927.4.630	0
Tb927.4.640	0
Tb927.4.650	0
Tb927.4.670	0
Tb927.4.680	0
Tb927.4.710	0
Tb927.4.720	0
Tb927.4.730	0
Tb927.4.740	0
Tb927.4.770	0
Tb927.4.780	0
Tb927.4.800	0
Tb927.4.820	0
Tb927.4.830	0
Tb927.4.840	0
Tb927.4.880	0
Tb927.4.890	0
Tb927.4.900	0
Tb927.4.910	0
Tb927.4.930	0
Tb927.4.980	0
Tb927.4.990	0
Tb927.5.1010	0
Tb927.5.1020	0
Tb927.5.1040	0
Tb927.5.1070	0
Tb927.5.1140	0
Tb927.5.1240	0
Tb927.5.1250	0
Tb927.5.1280	0
Tb927.5.1290	0
Tb927.5.1330	0
Tb927.5.1360	0
Tb927.5.1410	0
Tb927.5.1420	0
Tb927.5.1470	0
Tb927.5.1490	0
Tb927.5.1500	0
Tb927.5.1530	0
Tb927.5.1540	0
Tb927.5.1600	0
Tb927.5.1620	0
Tb927.5.1650	0
Tb927.5.1660	0
Tb927.5.1670	0
Tb927.5.1680	0
Tb927.5.1720	0
Tb927.5.1730	0
Tb927.5.1740	0
Tb927.5.1750	0
Tb927.5.1760	0
Tb927.5.1790	0
Tb927.5.1800	0
Tb927.5.1850	0
Tb927.5.1860	0
Tb927.5.1870	0
Tb927.5.1890	0
Tb927.5.1940	0
Tb927.5.1950	0
Tb927.5.1970	0
Tb927.5.2020	0
Tb927.5.2070	0
Tb927.5.2100	0
Tb927.5.2120	0
Tb927.5.2130	0
Tb927.5.2140	0
Tb927.5.2150	0
Tb927.5.2160	0
Tb927.5.2170	0
Tb927.5.2180	0
Tb927.5.2310	0
Tb927.5.2340	0
Tb927.5.2380	0
Tb927.5.2400	0
Tb927.5.2440	0
Tb927.5.2460	0
Tb927.5.2470	0
Tb927.5.2480	0
Tb927.5.2510	0
Tb927.5.2520	0
Tb927.5.2540	0
Tb927.5.2560	0
Tb927.5.2590	0
Tb927.5.2600	0
Tb927.5.2630	0
Tb927.5.2650	0
Tb927.5.2690	0
Tb927.5.2700	0
Tb927.5.2720	0
Tb927.5.2730	0
Tb927.5.2740	0
Tb927.5.2760	0
Tb927.5.2800	0
Tb927.5.2810	0
Tb927.5.2830	0
Tb927.5.2840	0
Tb927.5.2890	0
Tb927.5.2960	0
Tb927.5.2970	0
Tb927.5.300	0
Tb927.5.3020	0
Tb927.5.3050	0
Tb927.5.3060	0
Tb927.5.3070	0
Tb927.5.3080	0
Tb927.5.3100	0
Tb927.5.3130	0
Tb927.5.3140	0
Tb927.5.3150	0
Tb927.5.3160	0
Tb927.5.3180	0
Tb927.5.3220	0
Tb927.5.3260	0
Tb927.5.3280	0
Tb927.5.3300	0
Tb927.5.3310	0
Tb927.5.3320	0
Tb927.5.3330	0
Tb927.5.3360	0
Tb927.5.3370	0
Tb927.5.3460	0
Tb927.5.3470	0
Tb927.5.3480	0
Tb927.5.350	0
Tb927.5.3530	0
Tb927.5.3540	0
Tb927.5.3580	0
Tb927.5.3590	0
Tb927.5.3640	0
Tb927.5.3650	0
Tb927.5.3660	0
Tb927.5.3680	0
Tb927.5.3710	0
Tb927.5.3730	0
Tb927.5.3740	0
Tb927.5.3750	0
Tb927.5.3760	0
Tb927.5.3770	0
Tb927.5.3790	0
Tb927.5.3820	0
Tb927.5.3840	0
Tb927.5.3870	0
Tb927.5.3890	0
Tb927.5.3900	0
Tb927.5.3920	0
Tb927.5.3930	0
Tb927.5.3950	0
Tb927.5.3970	0
Tb927.5.3980	0
Tb927.5.4010	0
Tb927.5.4030	0
Tb927.5.4050	0
Tb927.5.4090	0
Tb927.5.4120	0
Tb927.5.4130	0
Tb927.5.4140	0
Tb927.5.4160	0
Tb927.5.4280	0
Tb927.5.4290	0
Tb927.5.430	0
Tb927.5.4300	0
Tb927.5.4310	0
Tb927.5.4330	0
Tb927.5.4400	0
Tb927.5.4450	0
Tb927.5.4460	0
Tb927.5.4490	0
Tb927.5.450	0
Tb927.5.460	0
Tb927.5.470	0
Tb927.5.490	0
Tb927.5.500	0
Tb927.5.540	0
Tb927.5.580	0
Tb927.5.590	0
Tb927.5.610	0
Tb927.5.630	0
Tb927.5.640	0
Tb927.5.660	0
Tb927.5.680	0
Tb927.5.730	0
Tb927.5.830	0
Tb927.5.860	0
Tb927.5.880	0
Tb927.5.920	0
Tb927.5.940	0
Tb927.5.980	0
Tb927.6.1000	0
Tb927.6.1080	0
Tb927.6.1110	0
Tb927.6.1120	0
Tb927.6.1130	0
Tb927.6.1140	0
Tb927.6.1180	0
Tb927.6.1200	0
Tb927.6.1250	0
Tb927.6.1300	0
Tb927.6.1310	0
Tb927.6.1320	0
Tb927.6.1330	0
Tb927.6.1450	0
Tb927.6.1460	0
Tb927.6.1470	0
Tb927.6.1480	0
Tb927.6.1490	0
Tb927.6.1520	0
Tb927.6.1550	0
Tb927.6.1580	0
Tb927.6.1590	0
Tb927.6.1630	0
Tb927.6.1640	0
Tb927.6.1740	0
Tb927.6.1750	0
Tb927.6.1760	0
Tb927.6.1780	0
Tb927.6.1810	0
Tb927.6.1850	0
Tb927.6.1860	0
Tb927.6.1920	0
Tb927.6.1930	0
Tb927.6.1940	0
Tb927.6.1980	0
Tb927.6.2010	0
Tb927.6.2050	0
Tb927.6.2080	0
Tb927.6.2120	0
Tb927.6.2140	0
Tb927.6.2160	0
Tb927.6.2200	0
Tb927.6.2210	0
Tb927.6.2240	0
Tb927.6.2250	0
Tb927.6.2280	0
Tb927.6.2370	0
Tb927.6.2380	0
Tb927.6.2390	0
Tb927.6.240	0
Tb927.6.2440	0
Tb927.6.2470	0
Tb927.6.2480	0
Tb927.6.2490	0
Tb927.6.2510	0
Tb927.6.2520	0
Tb927.6.2540	0
Tb927.6.2560	0
Tb927.6.2580	0
Tb927.6.2610	0
Tb927.6.2630	0
Tb927.6.2650	0
Tb927.6.2690	0
Tb927.6.2740	0
Tb927.6.2780	0
Tb927.6.2790	0
Tb927.6.2800	0
Tb927.6.2830	0
Tb927.6.2890	0
Tb927.6.2940	0
Tb927.6.2950	0
Tb927.6.2960	0
Tb927.6.2980	0
Tb927.6.2990	0
Tb927.6.3000	0
Tb927.6.3010	0
Tb927.6.3030	0
Tb927.6.3110	0
Tb927.6.3120	0
Tb927.6.3130	0
Tb927.6.3140	0
Tb927.6.3170	0
Tb927.6.3190	0
Tb927.6.3210	0
Tb927.6.3220	0
Tb927.6.3250	0
Tb927.6.3310	0
Tb927.6.3340	0
Tb927.6.3420	0
Tb927.6.350	0
Tb927.6.3540	0
Tb927.6.3580	0
Tb927.6.3590	0
Tb927.6.3630	0
Tb927.6.3640	0
Tb927.6.3680	0
Tb927.6.3720	0
Tb927.6.3780	0
Tb927.6.3810	0
Tb927.6.3850	0
Tb927.6.3860	0
Tb927.6.3890	0
Tb927.6.3900	0
Tb927.6.3930	0
Tb927.6.3940	0
Tb927.6.3950	0
Tb927.6.3960	0
Tb927.6.4020	0
Tb927.6.4030	0
Tb927.6.4080	0
Tb927.6.410	0
Tb927.6.4110	0
Tb927.6.4130	0
Tb927.6.4150	0
Tb927.6.4160	0
Tb927.6.4170	0
Tb927.6.4180	0
Tb927.6.4190	0
Tb927.6.4200	0
Tb927.6.4210	0
Tb927.6.4230	0
Tb927.6.4250	0
Tb927.6.4310	0
Tb927.6.4320	0
Tb927.6.4350	0
Tb927.6.4390	0
Tb927.6.4420	0
Tb927.6.4430	0
Tb927.6.4490	0
Tb927.6.450	0
Tb927.6.4540	0
Tb927.6.4550	0
Tb927.6.4560	0
Tb927.6.4580	0
Tb927.6.460	0
Tb927.6.4610	0
Tb927.6.4620	0
Tb927.6.4630	0
Tb927.6.4640	0
Tb927.6.4650	0
Tb927.6.4660	0
Tb927.6.4680	0
Tb927.6.4710	0
Tb927.6.4760	0
Tb927.6.4830	0
Tb927.6.4930	0
Tb927.6.4950	0
Tb927.6.5010	0
Tb927.6.5050	0
Tb927.6.5080	0
Tb927.6.5090	0
Tb927.6.5100	0
Tb927.6.5150	0
Tb927.6.5200	0
Tb927.6.540	0
Tb927.6.560	0
Tb927.6.580	0
Tb927.6.590	0
Tb927.6.630	0
Tb927.6.650	0
Tb927.6.660	0
Tb927.6.740	0
Tb927.6.750	0
Tb927.6.860	0
Tb927.6.870	0
Tb927.6.880	0
Tb927.6.900	0
Tb927.6.910	0
Tb927.6.930	0
Tb927.6.960	0
Tb927.7.1020	0
Tb927.7.1060	0
Tb927.7.1070	0
Tb927.7.1110	0
Tb927.7.1160	0
Tb927.7.1170	0
Tb927.7.1180	0
Tb927.7.1190	0
Tb927.7.1210	0
Tb927.7.1220	0
Tb927.7.1250	0
Tb927.7.1290	0
Tb927.7.1300	0
Tb927.7.1380	0
Tb927.7.1420	0
Tb927.7.1430	0
Tb927.7.1450	0
Tb927.7.1470	0
Tb927.7.1490	0
Tb927.7.1500	0
Tb927.7.1530	0
Tb927.7.1540	0
Tb927.7.1560	0
Tb927.7.1570	0
Tb927.7.1580	0
Tb927.7.1600	0
Tb927.7.1610	0
Tb927.7.1620	0
Tb927.7.1630	0
Tb927.7.1640	0
Tb927.7.1650	0
Tb927.7.1690	0
Tb927.7.1720	0
Tb927.7.1770	0
Tb927.7.1780	0
Tb927.7.180	0
Tb927.7.1810	0
Tb927.7.1820	0
Tb927.7.1830	0
Tb927.7.1840	0
Tb927.7.1920	0
Tb927.7.200	0
Tb927.7.2040	0
Tb927.7.2060	0
Tb927.7.2090	0
Tb927.7.2100	0
Tb927.7.2130	0
Tb927.7.2160	0
Tb927.7.2180	0
Tb927.7.220	0
Tb927.7.2200	0
Tb927.7.2250	0
Tb927.7.2260	0
Tb927.7.2290	0
Tb927.7.2310	0
Tb927.7.2320	0
Tb927.7.2380	0
Tb927.7.2400	0
Tb927.7.2410	0
Tb927.7.2420	0
Tb927.7.2430	0
Tb927.7.2460	0
Tb927.7.2470	0
Tb927.7.250	0
Tb927.7.2530	0
Tb927.7.2540	0
Tb927.7.2560	0
Tb927.7.2580	0
Tb927.7.2610	0
Tb927.7.2620	0
Tb927.7.2670	0
Tb927.7.2720	0
Tb927.7.2730	0
Tb927.7.2760	0
Tb927.7.2790	0
Tb927.7.280	0
Tb927.7.2950	0
Tb927.7.2960	0
Tb927.7.2970	0
Tb927.7.300	0
Tb927.7.3000	0
Tb927.7.3010	0
Tb927.7.3060	0
Tb927.7.3080	0
Tb927.7.3090	0
Tb927.7.3160	0
Tb927.7.3170	0
Tb927.7.3180	0
Tb927.7.320	0
Tb927.7.3200	0
Tb927.7.3230	0
Tb927.7.3240	0
Tb927.7.3290	0
Tb927.7.330	0
Tb927.7.3350	0
Tb927.7.3360	0
Tb927.7.340	0
Tb927.7.3400	0
Tb927.7.3460	0
Tb927.7.3470	0
Tb927.7.350	0
Tb927.7.3540	0
Tb927.7.3590	0
Tb927.7.360	0
Tb927.7.3600	0
Tb927.7.3610	0
Tb927.7.3620	0
Tb927.7.3640	0
Tb927.7.3650	0
Tb927.7.3660	0
Tb927.7.3700	0
Tb927.7.3710	0
Tb927.7.3720	0
Tb927.7.3730	0
Tb927.7.3770	0
Tb927.7.3790	0
Tb927.7.380	0
Tb927.7.3810	0
Tb927.7.3860	0
Tb927.7.3890	0
Tb927.7.3910	0
Tb927.7.3920	0
Tb927.7.3940	0
Tb927.7.400	0
Tb927.7.4020	0
Tb927.7.4060	0
Tb927.7.4080	0
Tb927.7.4110	0
Tb927.7.4130	0
Tb927.7.4140	0
Tb927.7.4160	0
Tb927.7.4170	0
Tb927.7.4190	0
Tb927.7.4200	0
Tb927.7.4220	0
Tb927.7.4230	0
Tb927.7.4240	0
Tb927.7.4270	0
Tb927.7.4310	0
Tb927.7.4330	0
Tb927.7.4350	0
Tb927.7.4360	0
Tb927.7.4390	0
Tb927.7.4400	0
Tb927.7.4430	0
Tb927.7.4440	0
Tb927.7.4490	0
Tb927.7.4520	0
Tb927.7.4530	0
Tb927.7.4540	0
Tb927.7.4560	0
Tb927.7.4570	0
Tb927.7.4590	0
Tb927.7.4620	0
Tb927.7.4640	0
Tb927.7.4650	0
Tb927.7.4660	0
Tb927.7.4670	0
Tb927.7.4680	0
Tb927.7.4690	0
Tb927.7.4750	0
Tb927.7.4770	0
Tb927.7.480	0
Tb927.7.4810	0
Tb927.7.4830	0
Tb927.7.4870	0
Tb927.7.4920	0
Tb927.7.4960	0
Tb927.7.4990	0
Tb927.7.5060	0
Tb927.7.5080	0
Tb927.7.5100	0
Tb927.7.5110	0
Tb927.7.5130	0
Tb927.7.5140	0
Tb927.7.5150	0
Tb927.7.5190	0
Tb927.7.5200	0
Tb927.7.5210	0
Tb927.7.5230	0
